"ID","condition","freq","amplitude","zscore","isMeterRel"
"13","L_unsyncopated","0.833","0.035439","-0.163751","0"
"13","L_unsyncopated","1.25","0.1899","2.818941","1"
"13","L_unsyncopated","1.667","0.022135","-0.420658","0"
"13","L_unsyncopated","2.083","0.033886","-0.193737","0"
"13","L_unsyncopated","2.5","0.073372","0.568746","1"
"13","L_unsyncopated","2.917","-0.013995","-1.118349","0"
"13","L_unsyncopated","3.333","0.007497","-0.703321","0"
"13","L_unsyncopated","3.75","0.061693","0.34322","0"
"13","L_unsyncopated","4.167","0.008188","-0.689991","0"
"13","L_unsyncopated","4.583","0.040558","-0.064913","0"
"13","L_unsyncopated","5","0.024179","-0.381194","1"
"14","L_unsyncopated","0.417","0.340842","2.325359","1"
"14","L_unsyncopated","0.833","0.070469","-0.144297","0"
"14","L_unsyncopated","1.25","0.173712","0.798746","1"
"14","L_unsyncopated","1.667","0.022456","-0.582866","0"
"14","L_unsyncopated","2.083","-0.024339","-1.010306","0"
"14","L_unsyncopated","2.5","0.065165","-0.192751","1"
"14","L_unsyncopated","2.917","-0.016689","-0.940426","0"
"14","L_unsyncopated","3.333","0.029469","-0.518803","0"
"14","L_unsyncopated","3.75","0.17805","0.838369","0"
"14","L_unsyncopated","4.167","0.011673","-0.681358","0"
"14","L_unsyncopated","4.583","0.007052","-0.72357","0"
"14","L_unsyncopated","5","0.177341","0.831902","1"
"1","L_syncopated","0.417","0.151934","1.356473","1"
"1","L_syncopated","0.833","0.008518","-0.818225","0"
"1","L_syncopated","1.25","0.153023","1.372987","1"
"1","L_syncopated","1.667","-0.006596","-1.047396","0"
"1","L_syncopated","2.083","0.013695","-0.739713","0"
"1","L_syncopated","2.5","0.102605","0.608474","1"
"1","L_syncopated","2.917","0.031308","-0.472645","0"
"1","L_syncopated","3.333","0.017958","-0.675083","0"
"1","L_syncopated","3.75","-0.012925","-1.143374","0"
"1","L_syncopated","4.167","0.133698","1.07995","0"
"1","L_syncopated","4.583","0.024606","-0.574269","0"
"1","L_syncopated","5","0.131909","1.05282","1"
"2","L_syncopated","0.417","-0.025586","-1.536345","1"
"2","L_syncopated","0.833","0.018222","-0.202396","0"
"2","L_syncopated","1.25","0.070045","1.375588","1"
"2","L_syncopated","1.667","0.004746","-0.612759","0"
"2","L_syncopated","2.083","0.018744","-0.186527","0"
"2","L_syncopated","2.5","0.030511","0.171788","1"
"2","L_syncopated","2.917","0.0209","-0.120855","0"
"2","L_syncopated","3.333","0.022849","-0.061533","0"
"2","L_syncopated","3.75","0.055833","0.942822","0"
"2","L_syncopated","4.167","-0.002979","-0.84797","0"
"2","L_syncopated","4.583","-0.004212","-0.885522","0"
"2","L_syncopated","5","0.08936","1.963708","1"
"3","L_syncopated","0.417","0.115012","0.933347","1"
"3","L_syncopated","0.833","0.035324","-0.846116","0"
"3","L_syncopated","1.25","0.065665","-0.168586","1"
"3","L_syncopated","1.667","0.007366","-1.470441","0"
"3","L_syncopated","2.083","0.027594","-1.018738","0"
"3","L_syncopated","2.5","0.05799","-0.33997","1"
"3","L_syncopated","2.917","0.07628","0.068442","0"
"3","L_syncopated","3.333","0.036132","-0.828079","0"
"3","L_syncopated","3.75","0.094666","0.479013","0"
"3","L_syncopated","4.167","0.118066","1.001546","0"
"3","L_syncopated","4.583","0.080366","0.159685","0"
"3","L_syncopated","5","0.164117","2.029896","1"
"4","L_syncopated","0.417","0.112573","0.672317","1"
"4","L_syncopated","0.833","0.000063","-1.14941","0"
"4","L_syncopated","1.25","0.233394","2.628628","1"
"4","L_syncopated","1.667","0.100823","0.482068","0"
"4","L_syncopated","2.083","0.053838","-0.2787","0"
"4","L_syncopated","2.5","0.055275","-0.255428","1"
"4","L_syncopated","2.917","0.082788","0.19005","0"
"4","L_syncopated","3.333","0.08246","0.184743","0"
"4","L_syncopated","3.75","0.004867","-1.071631","0"
"4","L_syncopated","4.167","0.050939","-0.325639","0"
"4","L_syncopated","4.583","0.029369","-0.674892","0"
"4","L_syncopated","5","0.046216","-0.402108","1"
"5","L_syncopated","0.417","0.100162","0.114701","1"
"5","L_syncopated","0.833","0.113328","0.312656","0"
"5","L_syncopated","1.25","0.256306","2.462314","1"
"5","L_syncopated","1.667","0.07631","-0.243907","0"
"5","L_syncopated","2.083","0.152127","0.895995","0"
"5","L_syncopated","2.5","0.119442","0.404576","1"
"5","L_syncopated","2.917","0.065713","-0.40322","0"
"5","L_syncopated","3.333","0.087727","-0.072242","0"
"5","L_syncopated","3.75","-0.00235","-1.42654","0"
"5","L_syncopated","4.167","0.025269","-1.011291","0"
"5","L_syncopated","4.583","0.067701","-0.373335","0"
"5","L_syncopated","5","0.048654","-0.659706","1"
"6","L_syncopated","0.417","0.031365","-0.437828","1"
"6","L_syncopated","0.833","0.078327","0.347036","0"
"6","L_syncopated","1.25","0.067378","0.164037","1"
"6","L_syncopated","1.667","0.027385","-0.504348","0"
"6","L_syncopated","2.083","0.102916","0.757984","0"
"6","L_syncopated","2.5","-0.014687","-1.207482","1"
"6","L_syncopated","2.917","0.066966","0.157153","0"
"6","L_syncopated","3.333","0.054091","-0.05801","0"
"6","L_syncopated","3.75","0.042292","-0.255209","0"
"6","L_syncopated","4.167","0.0395","-0.301876","0"
"6","L_syncopated","4.583","-0.016658","-1.240424","0"
"6","L_syncopated","5","0.211875","2.578967","1"
"7","L_syncopated","0.417","0.092126","-0.04575","1"
"7","L_syncopated","0.833","0.21289","1.571434","0"
"7","L_syncopated","1.25","0.205598","1.473785","1"
"7","L_syncopated","1.667","0.001747","-1.256034","0"
"7","L_syncopated","2.083","0.128231","0.437744","0"
"7","L_syncopated","2.5","0.066013","-0.395434","1"
"7","L_syncopated","2.917","0.156213","0.812455","0"
"7","L_syncopated","3.333","0.009639","-1.15035","0"
"7","L_syncopated","3.75","0.041649","-0.721695","0"
"7","L_syncopated","4.167","0.043924","-0.691231","0"
"7","L_syncopated","4.583","0.030693","-0.868406","0"
"7","L_syncopated","5","0.157783","0.833482","1"
"8","L_syncopated","0.417","0.157867","1.670139","1"
"8","L_syncopated","0.833","0.071336","0.225821","0"
"8","L_syncopated","1.25","0.071783","0.233288","1"
"8","L_syncopated","1.667","-0.018277","-1.269929","0"
"8","L_syncopated","2.083","0.020569","-0.621545","0"
"8","L_syncopated","2.5","0.046217","-0.193441","1"
"8","L_syncopated","2.917","0.016692","-0.686261","0"
"8","L_syncopated","3.333","0.037522","-0.338584","0"
"8","L_syncopated","3.75","0.039352","-0.308034","0"
"8","L_syncopated","4.167","0.030829","-0.45029","0"
"8","L_syncopated","4.583","0.028696","-0.485894","0"
"8","L_syncopated","5","0.191094","2.224731","1"
"9","L_syncopated","0.417","0.037736","-0.524235","1"
"9","L_syncopated","0.833","0.048038","-0.335624","0"
"9","L_syncopated","1.25","0.142699","1.397423","1"
"9","L_syncopated","1.667","0.042662","-0.434046","0"
"9","L_syncopated","2.083","0.120546","0.991843","0"
"9","L_syncopated","2.5","0.063091","-0.06004","1"
"9","L_syncopated","2.917","0.071668","0.096998","0"
"9","L_syncopated","3.333","-0.000863","-1.230901","0"
"9","L_syncopated","3.75","0.012119","-0.993233","0"
"9","L_syncopated","4.167","0.036834","-0.540749","0"
"9","L_syncopated","4.583","0.040287","-0.477532","0"
"9","L_syncopated","5","0.181626","2.110096","1"
"10","L_syncopated","0.417","0.182797","1.606936","1"
"10","L_syncopated","0.833","0.240685","2.355787","0"
"10","L_syncopated","1.25","0.041359","-0.222748","1"
"10","L_syncopated","1.667","0.001424","-0.739361","0"
"10","L_syncopated","2.083","0.010381","-0.623484","0"
"10","L_syncopated","2.5","0.039234","-0.250242","1"
"10","L_syncopated","2.917","0.011332","-0.61119","0"
"10","L_syncopated","3.333","0.00972","-0.632036","0"
"10","L_syncopated","3.75","0.054801","-0.048854","0"
"10","L_syncopated","4.167","0.016834","-0.540008","0"
"10","L_syncopated","4.583","0.001128","-0.74319","0"
"10","L_syncopated","5","0.093239","0.448389","1"
"11","L_syncopated","0.417","0.119861","1.240562","1"
"11","L_syncopated","0.833","0.082374","0.566687","0"
"11","L_syncopated","1.25","0.168463","2.114265","1"
"11","L_syncopated","1.667","0.002039","-0.877457","0"
"11","L_syncopated","2.083","0.057319","0.116291","0"
"11","L_syncopated","2.5","0.015872","-0.628777","1"
"11","L_syncopated","2.917","0.052253","0.025224","0"
"11","L_syncopated","3.333","-0.002096","-0.951782","0"
"11","L_syncopated","3.75","-0.001782","-0.946135","0"
"11","L_syncopated","4.167","0.000049","-0.913216","0"
"11","L_syncopated","4.583","0.022241","-0.514289","0"
"11","L_syncopated","5","0.093608","0.768626","1"
"12","L_syncopated","0.417","0.175207","0.671585","1"
"12","L_syncopated","0.833","0.21657","1.077312","0"
"12","L_syncopated","1.25","0.32317","2.122922","1"
"12","L_syncopated","1.667","0.003909","-1.008633","0"
"12","L_syncopated","2.083","0.084237","-0.220712","0"
"12","L_syncopated","2.5","0.007763","-0.970828","1"
"12","L_syncopated","2.917","0.092492","-0.139745","0"
"12","L_syncopated","3.333","0.009923","-0.949644","0"
"12","L_syncopated","3.75","0.011493","-0.93424","0"
"12","L_syncopated","4.167","0.091144","-0.152958","0"
"12","L_syncopated","4.583","0.063033","-0.428697","0"
"12","L_syncopated","5","0.201923","0.933638","1"
"13","L_syncopated","0.417","0.129305","1.635299","1"
"13","L_syncopated","0.833","0.071131","0.165164","0"
"13","L_syncopated","1.25","0.096296","0.801118","1"
"13","L_syncopated","1.667","-0.006629","-1.799928","0"
"13","L_syncopated","2.083","0.07328","0.219484","0"
"13","L_syncopated","2.5","0.060642","-0.099895","1"
"13","L_syncopated","2.917","0.084907","0.513298","0"
"13","L_syncopated","3.333","0.027133","-0.946724","0"
"13","L_syncopated","3.75","0.013395","-1.293901","0"
"13","L_syncopated","4.167","0.100335","0.903191","0"
"13","L_syncopated","4.583","0.086158","0.544921","0"
"13","L_syncopated","5","0.03919","-0.642029","1"
"14","L_syncopated","0.417","0.254282","2.34812","1"
"14","L_syncopated","0.833","0.026927","-0.636872","0"
"14","L_syncopated","1.25","0.141351","0.865422","1"
"14","L_syncopated","1.667","0.035549","-0.523675","0"
"14","L_syncopated","2.083","0.0689","-0.085791","0"
"14","L_syncopated","2.5","0.001069","-0.976358","1"
"14","L_syncopated","2.917","0.02119","-0.712192","0"
"14","L_syncopated","3.333","0.087365","0.156629","0"
"14","L_syncopated","3.75","0.03558","-0.523256","0"
"14","L_syncopated","4.167","0.020673","-0.718981","0"
"14","L_syncopated","4.583","0.041339","-0.44765","0"
"14","L_syncopated","5","0.170993","1.254603","1"
