"ID","condition","binshift","freq","r"
"11","H_syncopated","8","2.5","0.323163"
"11","H_syncopated","8","2.917","0.293645"
"11","H_syncopated","8","3.333","0.58271"
"11","H_syncopated","8","3.75","0.47584"
"11","H_syncopated","8","4.167","0.477809"
"11","H_syncopated","8","4.583","0.599126"
"11","H_syncopated","8","5","0.222038"
"11","H_syncopated","9","0.417","0.485996"
"11","H_syncopated","9","0.833","0.70131"
"11","H_syncopated","9","1.25","0.319812"
"11","H_syncopated","9","1.667","0.589373"
"11","H_syncopated","9","2.083","0.523254"
"11","H_syncopated","9","2.5","0.137574"
"11","H_syncopated","9","2.917","0.508865"
"11","H_syncopated","9","3.333","0.650573"
"11","H_syncopated","9","3.75","0.459569"
"11","H_syncopated","9","4.167","0.856562"
"11","H_syncopated","9","4.583","0.25659"
"11","H_syncopated","9","5","0.154753"
"11","H_syncopated","10","0.417","0.678969"
"11","H_syncopated","10","0.833","0.501341"
"11","H_syncopated","10","1.25","0.094297"
"11","H_syncopated","10","1.667","0.462145"
"11","H_syncopated","10","2.083","0.422116"
"11","H_syncopated","10","2.5","0.286844"
"11","H_syncopated","10","2.917","0.375108"
"11","H_syncopated","10","3.333","0.19853"
"11","H_syncopated","10","3.75","0.626939"
"11","H_syncopated","10","4.167","0.476574"
"11","H_syncopated","10","4.583","0.540598"
"11","H_syncopated","10","5","0.341038"
"11","H_syncopated","11","0.417","0.756136"
"11","H_syncopated","11","0.833","0.402401"
"11","H_syncopated","11","1.25","0.358199"
"11","H_syncopated","11","1.667","0.203976"
"11","H_syncopated","11","2.083","0.404985"
"11","H_syncopated","11","2.5","0.18404"
"11","H_syncopated","11","2.917","0.197478"
"11","H_syncopated","11","3.333","0.120498"
"11","H_syncopated","11","3.75","0.313467"
"11","H_syncopated","11","4.167","0.437827"
"11","H_syncopated","11","4.583","0.557944"
"11","H_syncopated","11","5","0.242372"
"11","H_syncopated","12","0.417","0.196416"
"11","H_syncopated","12","0.833","0.610502"
"11","H_syncopated","12","1.25","0.536385"
"11","H_syncopated","12","1.667","0.342042"
"11","H_syncopated","12","2.083","0.368595"
"11","H_syncopated","12","2.5","0.535951"
"11","H_syncopated","12","2.917","0.443187"
"11","H_syncopated","12","3.333","0.393788"
"11","H_syncopated","12","3.75","0.420621"
"11","H_syncopated","12","4.167","0.16281"
"11","H_syncopated","12","4.583","0.093711"
"11","H_syncopated","12","5","0.534953"
"11","H_syncopated","13","0.417","0.459952"
"11","H_syncopated","13","0.833","0.362757"
"11","H_syncopated","13","1.25","0.320759"
"11","H_syncopated","13","1.667","0.493493"
"11","H_syncopated","13","2.083","0.291345"
"11","H_syncopated","13","2.5","0.41588"
"11","H_syncopated","13","2.917","0.337774"
"11","H_syncopated","13","3.333","0.438646"
"11","H_syncopated","13","3.75","0.295146"
"11","H_syncopated","13","4.167","0.37612"
"11","H_syncopated","13","4.583","0.346688"
"11","H_syncopated","13","5","0.674225"
"11","H_syncopated","14","0.417","0.511122"
"11","H_syncopated","14","0.833","0.316052"
"11","H_syncopated","14","1.25","0.685654"
"11","H_syncopated","14","1.667","0.183678"
"11","H_syncopated","14","2.083","0.619252"
"11","H_syncopated","14","2.5","0.509809"
"11","H_syncopated","14","2.917","0.304698"
"11","H_syncopated","14","3.333","0.150953"
"11","H_syncopated","14","3.75","0.458087"
"11","H_syncopated","14","4.167","0.455621"
"11","H_syncopated","14","4.583","0.305843"
"11","H_syncopated","14","5","0.271894"
"11","H_syncopated","15","0.417","0.770574"
"11","H_syncopated","15","0.833","0.411511"
"11","H_syncopated","15","1.25","0.495127"
"11","H_syncopated","15","1.667","0.381982"
"11","H_syncopated","15","2.083","0.161615"
"11","H_syncopated","15","2.5","0.710625"
"11","H_syncopated","15","2.917","0.635304"
"11","H_syncopated","15","3.333","0.260097"
"11","H_syncopated","15","3.75","0.412802"
"11","H_syncopated","15","4.167","0.449304"
"11","H_syncopated","15","4.583","0.222025"
"11","H_syncopated","15","5","0.443733"
"11","H_syncopated","16","0.417","0.225675"
"11","H_syncopated","16","0.833","0.22754"
"11","H_syncopated","16","1.25","0.324518"
"11","H_syncopated","16","1.667","0.235484"
"11","H_syncopated","16","2.083","0.496166"
"11","H_syncopated","16","2.5","0.477542"
"11","H_syncopated","16","2.917","0.461038"
"11","H_syncopated","16","3.333","0.282335"
"11","H_syncopated","16","3.75","0.235097"
"11","H_syncopated","16","4.167","0.330671"
"11","H_syncopated","16","4.583","0.240723"
"11","H_syncopated","16","5","0.688985"
"11","H_syncopated","17","0.417","0.397432"
"11","H_syncopated","17","0.833","0.516694"
"11","H_syncopated","17","1.25","0.139379"
"11","H_syncopated","17","1.667","0.246278"
"11","H_syncopated","17","2.083","0.324053"
"11","H_syncopated","17","2.5","0.224531"
"11","H_syncopated","17","2.917","0.147112"
"11","H_syncopated","17","3.333","0.237703"
"11","H_syncopated","17","3.75","0.218247"
"11","H_syncopated","17","4.167","0.485783"
"11","H_syncopated","17","4.583","0.311606"
"11","H_syncopated","17","5","0.511689"
"11","H_syncopated","18","0.417","0.347518"
"11","H_syncopated","18","0.833","0.460247"
"11","H_syncopated","18","1.25","0.312396"
"11","H_syncopated","18","1.667","0.265612"
"11","H_syncopated","18","2.083","0.37303"
"11","H_syncopated","18","2.5","0.203054"
"11","H_syncopated","18","2.917","0.324289"
"11","H_syncopated","18","3.333","0.118799"
"11","H_syncopated","18","3.75","0.230024"
"11","H_syncopated","18","4.167","0.317807"
"11","H_syncopated","18","4.583","0.144148"
"11","H_syncopated","18","5","0.502833"
"11","H_syncopated","19","0.417","0.532179"
"11","H_syncopated","19","0.833","0.105869"
"11","H_syncopated","19","1.25","0.136946"
"11","H_syncopated","19","1.667","0.638452"
"11","H_syncopated","19","2.083","0.719577"
"11","H_syncopated","19","2.5","0.365405"
"11","H_syncopated","19","2.917","0.418733"
"11","H_syncopated","19","3.333","0.231885"
"11","H_syncopated","19","3.75","0.210153"
"11","H_syncopated","19","4.167","0.586919"
"11","H_syncopated","19","4.583","0.500521"
"11","H_syncopated","19","5","0.461485"
"11","H_syncopated","20","0.417","0.441935"
"11","H_syncopated","20","0.833","0.253227"
"11","H_syncopated","20","1.25","0.319993"
"11","H_syncopated","20","1.667","0.264166"
"11","H_syncopated","20","2.083","0.25582"
"11","H_syncopated","20","2.5","0.457423"
"11","H_syncopated","20","2.917","0.325308"
"11","H_syncopated","20","3.333","0.226766"
"11","H_syncopated","20","3.75","0.35464"
"11","H_syncopated","20","4.167","0.403024"
"11","H_syncopated","20","4.583","0.134248"
"11","H_syncopated","20","5","0.512802"
"12","H_syncopated","0","0.417","0.488599"
"12","H_syncopated","0","0.833","0.420155"
"12","H_syncopated","0","1.25","0.571336"
"12","H_syncopated","0","1.667","0.460663"
"12","H_syncopated","0","2.083","0.842337"
"12","H_syncopated","0","2.5","0.244034"
"12","H_syncopated","0","2.917","0.697608"
"12","H_syncopated","0","3.333","0.452669"
"12","H_syncopated","0","3.75","0.424529"
"12","H_syncopated","0","4.167","0.683383"
"12","H_syncopated","0","4.583","0.869307"
"12","H_syncopated","0","5","0.981109"
"12","H_syncopated","-20","0.417","0.245879"
"12","H_syncopated","-20","0.833","0.342204"
"12","H_syncopated","-20","1.25","0.511635"
"12","H_syncopated","-20","1.667","0.184802"
"12","H_syncopated","-20","2.083","0.122789"
"12","H_syncopated","-20","2.5","0.497731"
"12","H_syncopated","-20","2.917","0.494511"
"12","H_syncopated","-20","3.333","0.074126"
"12","H_syncopated","-20","3.75","0.16377"
"12","H_syncopated","-20","4.167","0.591432"
"12","H_syncopated","-20","4.583","0.243907"
"12","H_syncopated","-20","5","0.104594"
"12","H_syncopated","-19","0.417","0.136959"
"12","H_syncopated","-19","0.833","0.561747"
"12","H_syncopated","-19","1.25","0.483958"
"12","H_syncopated","-19","1.667","0.59996"
"12","H_syncopated","-19","2.083","0.283677"
"12","H_syncopated","-19","2.5","0.26827"
"12","H_syncopated","-19","2.917","0.330768"
"12","H_syncopated","-19","3.333","0.356194"
"12","H_syncopated","-19","3.75","0.306936"
"12","H_syncopated","-19","4.167","0.272558"
"12","H_syncopated","-19","4.583","0.634276"
"12","H_syncopated","-19","5","0.458811"
"12","H_syncopated","-18","0.417","0.137637"
"12","H_syncopated","-18","0.833","0.754878"
"12","H_syncopated","-18","1.25","0.42462"
"12","H_syncopated","-18","1.667","0.366052"
"12","H_syncopated","-18","2.083","0.516643"
"12","H_syncopated","-18","2.5","0.375253"
"12","H_syncopated","-18","2.917","0.786862"
"12","H_syncopated","-18","3.333","0.284786"
"12","H_syncopated","-18","3.75","0.355861"
"12","H_syncopated","-18","4.167","0.268047"
"12","H_syncopated","-18","4.583","0.192314"
"12","H_syncopated","-18","5","0.336118"
"12","H_syncopated","-17","0.417","0.387022"
"12","H_syncopated","-17","0.833","0.717697"
"12","H_syncopated","-17","1.25","0.515706"
"12","H_syncopated","-17","1.667","0.299999"
"12","H_syncopated","-17","2.083","0.2557"
"12","H_syncopated","-17","2.5","0.370062"
"12","H_syncopated","-17","2.917","0.669171"
"12","H_syncopated","-17","3.333","0.319448"
"12","H_syncopated","-17","3.75","0.422633"
"12","H_syncopated","-17","4.167","0.29386"
"12","H_syncopated","-17","4.583","0.415084"
"12","H_syncopated","-17","5","0.439452"
"12","H_syncopated","-16","0.417","0.374474"
"12","H_syncopated","-16","0.833","0.165916"
"12","H_syncopated","-16","1.25","0.409119"
"12","H_syncopated","-16","1.667","0.356261"
"12","H_syncopated","-16","2.083","0.250679"
"12","H_syncopated","-16","2.5","0.155931"
"12","H_syncopated","-16","2.917","0.601669"
"12","H_syncopated","-16","3.333","0.660614"
"12","H_syncopated","-16","3.75","0.240158"
"12","H_syncopated","-16","4.167","0.540116"
"12","H_syncopated","-16","4.583","0.522102"
"12","H_syncopated","-16","5","0.278115"
"12","H_syncopated","-15","0.417","0.258734"
"12","H_syncopated","-15","0.833","0.324459"
"12","H_syncopated","-15","1.25","0.386527"
"12","H_syncopated","-15","1.667","0.472595"
"12","H_syncopated","-15","2.083","0.700205"
"12","H_syncopated","-15","2.5","0.44814"
"12","H_syncopated","-15","2.917","0.402905"
"12","H_syncopated","-15","3.333","0.449115"
"12","H_syncopated","-15","3.75","0.613434"
"12","H_syncopated","-15","4.167","0.409689"
"12","H_syncopated","-15","4.583","0.609065"
"12","H_syncopated","-15","5","0.600472"
"12","H_syncopated","-14","0.417","0.418907"
"12","H_syncopated","-14","0.833","0.443189"
"12","H_syncopated","-14","1.25","0.548692"
"12","H_syncopated","-14","1.667","0.182747"
"12","H_syncopated","-14","2.083","0.158234"
"12","H_syncopated","-14","2.5","0.494838"
"12","H_syncopated","-14","2.917","0.461748"
"12","H_syncopated","-14","3.333","0.684346"
"12","H_syncopated","-14","3.75","0.69495"
"12","H_syncopated","-14","4.167","0.576061"
"12","H_syncopated","-14","4.583","0.487445"
"12","H_syncopated","-14","5","0.420182"
"12","H_syncopated","-13","0.417","0.72971"
"12","H_syncopated","-13","0.833","0.460201"
"12","H_syncopated","-13","1.25","0.279372"
"12","H_syncopated","-13","1.667","0.322982"
"12","H_syncopated","-13","2.083","0.426598"
"12","H_syncopated","-13","2.5","0.113383"
"12","H_syncopated","-13","2.917","0.297286"
"12","H_syncopated","-13","3.333","0.633135"
"12","H_syncopated","-13","3.75","0.411686"
"12","H_syncopated","-13","4.167","0.216823"
"12","H_syncopated","-13","4.583","0.400892"
"12","H_syncopated","-13","5","0.035131"
"12","H_syncopated","-12","0.417","0.516706"
"12","H_syncopated","-12","0.833","0.261282"
"12","H_syncopated","-12","1.25","0.264879"
"12","H_syncopated","-12","1.667","0.532944"
"12","H_syncopated","-12","2.083","0.540687"
"12","H_syncopated","-12","2.5","0.516424"
"12","H_syncopated","-12","2.917","0.283318"
"12","H_syncopated","-12","3.333","0.199694"
"12","H_syncopated","-12","3.75","0.548888"
"12","H_syncopated","-12","4.167","0.343045"
"12","H_syncopated","-12","4.583","0.46537"
"12","H_syncopated","-12","5","0.080969"
"12","H_syncopated","-11","0.417","0.602159"
"12","H_syncopated","-11","0.833","0.433538"
"12","H_syncopated","-11","1.25","0.810585"
"12","H_syncopated","-11","1.667","0.226503"
"12","H_syncopated","-11","2.083","0.320983"
"12","H_syncopated","-11","2.5","0.38551"
"12","H_syncopated","-11","2.917","0.245976"
"12","H_syncopated","-11","3.333","0.182333"
"12","H_syncopated","-11","3.75","0.263056"
"12","H_syncopated","-11","4.167","0.192167"
"12","H_syncopated","-11","4.583","0.348865"
"12","H_syncopated","-11","5","0.514686"
"12","H_syncopated","-10","0.417","0.45486"
"12","H_syncopated","-10","0.833","0.146962"
"12","H_syncopated","-10","1.25","0.487512"
"12","H_syncopated","-10","1.667","0.611251"
"12","H_syncopated","-10","2.083","0.270292"
"12","H_syncopated","-10","2.5","0.202379"
"12","H_syncopated","-10","2.917","0.395435"
"12","H_syncopated","-10","3.333","0.639735"
"12","H_syncopated","-10","3.75","0.365432"
"12","H_syncopated","-10","4.167","0.363187"
"12","H_syncopated","-10","4.583","0.54742"
"12","H_syncopated","-10","5","0.094403"
"12","H_syncopated","-9","0.417","0.442587"
"12","H_syncopated","-9","0.833","0.764731"
"12","H_syncopated","-9","1.25","0.634059"
"12","H_syncopated","-9","1.667","0.328884"
"12","H_syncopated","-9","2.083","0.177696"
"12","H_syncopated","-9","2.5","0.299479"
"12","H_syncopated","-9","2.917","0.325156"
"12","H_syncopated","-9","3.333","0.270623"
"12","H_syncopated","-9","3.75","0.300097"
"12","H_syncopated","-9","4.167","0.323578"
"12","H_syncopated","-9","4.583","0.50232"
"12","H_syncopated","-9","5","0.377651"
"12","H_syncopated","-8","0.417","0.547022"
"12","H_syncopated","-8","0.833","0.383663"
"12","H_syncopated","-8","1.25","0.31631"
"12","H_syncopated","-8","1.667","0.65787"
"12","H_syncopated","-8","2.083","0.056991"
"12","H_syncopated","-8","2.5","0.55104"
"12","H_syncopated","-8","2.917","0.494201"
"12","H_syncopated","-8","3.333","0.257412"
"12","H_syncopated","-8","3.75","0.165355"
"12","H_syncopated","-8","4.167","0.341634"
"12","H_syncopated","-8","4.583","0.600639"
"12","H_syncopated","-8","5","0.563843"
"12","H_syncopated","-7","0.417","0.532599"
"12","H_syncopated","-7","0.833","0.602336"
"12","H_syncopated","-7","1.25","0.374075"
"12","H_syncopated","-7","1.667","0.580781"
"12","H_syncopated","-7","2.083","0.347818"
"12","H_syncopated","-7","2.5","0.435183"
"12","H_syncopated","-7","2.917","0.611093"
"12","H_syncopated","-7","3.333","0.645202"
"12","H_syncopated","-7","3.75","0.664941"
"12","H_syncopated","-7","4.167","0.231497"
"12","H_syncopated","-7","4.583","0.315094"
"12","H_syncopated","-7","5","0.194442"
"12","H_syncopated","-6","0.417","0.470429"
"12","H_syncopated","-6","0.833","0.778637"
"12","H_syncopated","-6","1.25","0.520873"
"12","H_syncopated","-6","1.667","0.400165"
"12","H_syncopated","-6","2.083","0.597841"
"12","H_syncopated","-6","2.5","0.251596"
"12","H_syncopated","-6","2.917","0.398069"
"12","H_syncopated","-6","3.333","0.652667"
"12","H_syncopated","-6","3.75","0.559706"
"12","H_syncopated","-6","4.167","0.249833"
"12","H_syncopated","-6","4.583","0.06485"
"12","H_syncopated","-6","5","0.556923"
"12","H_syncopated","-5","0.417","0.657474"
"12","H_syncopated","-5","0.833","0.284789"
"12","H_syncopated","-5","1.25","0.339226"
"12","H_syncopated","-5","1.667","0.60293"
"12","H_syncopated","-5","2.083","0.352309"
"12","H_syncopated","-5","2.5","0.193362"
"12","H_syncopated","-5","2.917","0.37907"
"12","H_syncopated","-5","3.333","0.148622"
"12","H_syncopated","-5","3.75","0.392632"
"12","H_syncopated","-5","4.167","0.5906"
"12","H_syncopated","-5","4.583","0.313663"
"12","H_syncopated","-5","5","0.519351"
"12","H_syncopated","-4","0.417","0.35266"
"12","H_syncopated","-4","0.833","0.486075"
"12","H_syncopated","-4","1.25","0.323873"
"12","H_syncopated","-4","1.667","0.47137"
"12","H_syncopated","-4","2.083","0.524035"
"12","H_syncopated","-4","2.5","0.39289"
"12","H_syncopated","-4","2.917","0.252126"
"12","H_syncopated","-4","3.333","0.264436"
"12","H_syncopated","-4","3.75","0.739384"
"12","H_syncopated","-4","4.167","0.309088"
"12","H_syncopated","-4","4.583","0.313035"
"12","H_syncopated","-4","5","0.247425"
"12","H_syncopated","-3","0.417","0.5726"
"12","H_syncopated","-3","0.833","0.529924"
"12","H_syncopated","-3","1.25","0.334833"
"12","H_syncopated","-3","1.667","0.477667"
"12","H_syncopated","-3","2.083","0.502008"
"12","H_syncopated","-3","2.5","0.45029"
"12","H_syncopated","-3","2.917","0.677951"
"12","H_syncopated","-3","3.333","0.483224"
"12","H_syncopated","-3","3.75","0.383058"
"12","H_syncopated","-3","4.167","0.511011"
"12","H_syncopated","-3","4.583","0.341462"
"12","H_syncopated","-3","5","0.361994"
"12","H_syncopated","-2","0.417","0.363953"
"12","H_syncopated","-2","0.833","0.110082"
"12","H_syncopated","-2","1.25","0.264672"
"12","H_syncopated","-2","1.667","0.400338"
"12","H_syncopated","-2","2.083","0.697831"
"12","H_syncopated","-2","2.5","0.367429"
"12","H_syncopated","-2","2.917","0.385033"
"12","H_syncopated","-2","3.333","0.449152"
"12","H_syncopated","-2","3.75","0.366"
"12","H_syncopated","-2","4.167","0.116881"
"12","H_syncopated","-2","4.583","0.538279"
"12","H_syncopated","-2","5","0.213559"
"12","H_syncopated","-1","0.417","0.347368"
"12","H_syncopated","-1","0.833","0.239428"
"12","H_syncopated","-1","1.25","0.149851"
"12","H_syncopated","-1","1.667","0.191036"
"12","H_syncopated","-1","2.083","0.390392"
"12","H_syncopated","-1","2.5","0.444386"
"12","H_syncopated","-1","2.917","0.309953"
"12","H_syncopated","-1","3.333","0.453507"
"12","H_syncopated","-1","3.75","0.349325"
"12","H_syncopated","-1","4.167","0.396818"
"12","H_syncopated","-1","4.583","0.283281"
"12","H_syncopated","-1","5","0.422705"
"12","H_syncopated","1","0.417","0.342204"
"12","H_syncopated","1","0.833","0.511635"
"12","H_syncopated","1","1.25","0.184802"
"12","H_syncopated","1","1.667","0.122789"
"12","H_syncopated","1","2.083","0.497731"
"12","H_syncopated","1","2.5","0.494511"
"12","H_syncopated","1","2.917","0.074126"
"12","H_syncopated","1","3.333","0.16377"
"12","H_syncopated","1","3.75","0.591432"
"12","H_syncopated","1","4.167","0.243907"
"12","H_syncopated","1","4.583","0.104594"
"12","H_syncopated","1","5","0.396395"
"12","H_syncopated","2","0.417","0.561747"
"12","H_syncopated","2","0.833","0.483958"
"12","H_syncopated","2","1.25","0.59996"
"12","H_syncopated","2","1.667","0.283677"
"12","H_syncopated","2","2.083","0.26827"
"12","H_syncopated","2","2.5","0.330768"
"12","H_syncopated","2","2.917","0.356194"
"12","H_syncopated","2","3.333","0.306936"
"12","H_syncopated","2","3.75","0.272558"
"12","H_syncopated","2","4.167","0.634276"
"12","H_syncopated","2","4.583","0.458811"
"12","H_syncopated","2","5","0.379372"
"12","H_syncopated","3","0.417","0.754878"
"12","H_syncopated","3","0.833","0.42462"
"12","H_syncopated","3","1.25","0.366052"
"12","H_syncopated","3","1.667","0.516643"
"12","H_syncopated","3","2.083","0.375253"
"12","H_syncopated","3","2.5","0.786862"
"12","H_syncopated","3","2.917","0.284786"
"12","H_syncopated","3","3.333","0.355861"
"12","H_syncopated","3","3.75","0.268047"
"12","H_syncopated","3","4.167","0.192314"
"12","H_syncopated","3","4.583","0.336118"
"12","H_syncopated","3","5","0.436671"
"12","H_syncopated","4","0.417","0.717697"
"12","H_syncopated","4","0.833","0.515706"
"12","H_syncopated","4","1.25","0.299999"
"12","H_syncopated","4","1.667","0.2557"
"12","H_syncopated","4","2.083","0.370062"
"12","H_syncopated","4","2.5","0.669171"
"12","H_syncopated","4","2.917","0.319448"
"12","H_syncopated","4","3.333","0.422633"
"12","H_syncopated","4","3.75","0.29386"
"12","H_syncopated","4","4.167","0.415084"
"12","H_syncopated","4","4.583","0.439452"
"12","H_syncopated","4","5","0.620976"
"12","H_syncopated","5","0.417","0.165916"
"12","H_syncopated","5","0.833","0.409119"
"12","H_syncopated","5","1.25","0.356261"
"12","H_syncopated","5","1.667","0.250679"
"12","H_syncopated","5","2.083","0.155931"
"12","H_syncopated","5","2.5","0.601669"
"12","H_syncopated","5","2.917","0.660614"
"12","H_syncopated","5","3.333","0.240158"
"12","H_syncopated","5","3.75","0.540116"
"12","H_syncopated","5","4.167","0.522102"
"12","H_syncopated","5","4.583","0.278115"
"12","H_syncopated","5","5","0.564242"
"12","H_syncopated","6","0.417","0.324459"
"12","H_syncopated","6","0.833","0.386527"
"12","H_syncopated","6","1.25","0.472595"
"12","H_syncopated","6","1.667","0.700205"
"12","H_syncopated","6","2.083","0.44814"
"12","H_syncopated","6","2.5","0.402905"
"12","H_syncopated","6","2.917","0.449115"
"12","H_syncopated","6","3.333","0.613434"
"12","H_syncopated","6","3.75","0.409689"
"12","H_syncopated","6","4.167","0.609065"
"12","H_syncopated","6","4.583","0.600472"
"12","H_syncopated","6","5","0.345619"
"12","H_syncopated","7","0.417","0.443189"
"12","H_syncopated","7","0.833","0.548692"
"12","H_syncopated","7","1.25","0.182747"
"12","H_syncopated","7","1.667","0.158234"
"12","H_syncopated","7","2.083","0.494838"
"12","H_syncopated","7","2.5","0.461748"
"12","H_syncopated","7","2.917","0.684346"
"12","H_syncopated","7","3.333","0.69495"
"12","H_syncopated","7","3.75","0.576061"
"12","H_syncopated","7","4.167","0.487445"
"12","H_syncopated","7","4.583","0.420182"
"12","H_syncopated","7","5","0.332606"
"12","H_syncopated","8","0.417","0.460201"
"12","H_syncopated","8","0.833","0.279372"
"12","H_syncopated","8","1.25","0.322982"
"12","H_syncopated","8","1.667","0.426598"
"12","H_syncopated","8","2.083","0.113383"
"12","H_syncopated","8","2.5","0.297286"
"12","H_syncopated","8","2.917","0.633135"
"12","H_syncopated","8","3.333","0.411686"
"12","H_syncopated","8","3.75","0.216823"
"12","H_syncopated","8","4.167","0.400892"
"12","H_syncopated","8","4.583","0.035131"
"12","H_syncopated","8","5","0.378851"
"12","H_syncopated","9","0.417","0.261282"
"12","H_syncopated","9","0.833","0.264879"
"12","H_syncopated","9","1.25","0.532944"
"12","H_syncopated","9","1.667","0.540687"
"12","H_syncopated","9","2.083","0.516424"
"12","H_syncopated","9","2.5","0.283318"
"12","H_syncopated","9","2.917","0.199694"
"12","H_syncopated","9","3.333","0.548888"
"12","H_syncopated","9","3.75","0.343045"
"12","H_syncopated","9","4.167","0.46537"
"12","H_syncopated","9","4.583","0.080969"
"12","H_syncopated","9","5","0.409549"
"12","H_syncopated","10","0.417","0.433538"
"12","H_syncopated","10","0.833","0.810585"
"12","H_syncopated","10","1.25","0.226503"
"12","H_syncopated","10","1.667","0.320983"
"12","H_syncopated","10","2.083","0.38551"
"12","H_syncopated","10","2.5","0.245976"
"12","H_syncopated","10","2.917","0.182333"
"12","H_syncopated","10","3.333","0.263056"
"12","H_syncopated","10","3.75","0.192167"
"12","H_syncopated","10","4.167","0.348865"
"12","H_syncopated","10","4.583","0.514686"
"12","H_syncopated","10","5","0.52458"
"12","H_syncopated","11","0.417","0.146962"
"12","H_syncopated","11","0.833","0.487512"
"12","H_syncopated","11","1.25","0.611251"
"12","H_syncopated","11","1.667","0.270292"
"12","H_syncopated","11","2.083","0.202379"
"12","H_syncopated","11","2.5","0.395435"
"12","H_syncopated","11","2.917","0.639735"
"12","H_syncopated","11","3.333","0.365432"
"12","H_syncopated","11","3.75","0.363187"
"12","H_syncopated","11","4.167","0.54742"
"12","H_syncopated","11","4.583","0.094403"
"12","H_syncopated","11","5","0.493741"
"12","H_syncopated","12","0.417","0.764731"
"12","H_syncopated","12","0.833","0.634059"
"12","H_syncopated","12","1.25","0.328884"
"12","H_syncopated","12","1.667","0.177696"
"12","H_syncopated","12","2.083","0.299479"
"12","H_syncopated","12","2.5","0.325156"
"12","H_syncopated","12","2.917","0.270623"
"12","H_syncopated","12","3.333","0.300097"
"12","H_syncopated","12","3.75","0.323578"
"12","H_syncopated","12","4.167","0.50232"
"12","H_syncopated","12","4.583","0.377651"
"12","H_syncopated","12","5","0.355069"
"12","H_syncopated","13","0.417","0.383663"
"12","H_syncopated","13","0.833","0.31631"
"12","H_syncopated","13","1.25","0.65787"
"12","H_syncopated","13","1.667","0.056991"
"12","H_syncopated","13","2.083","0.55104"
"12","H_syncopated","13","2.5","0.494201"
"12","H_syncopated","13","2.917","0.257412"
"12","H_syncopated","13","3.333","0.165355"
"12","H_syncopated","13","3.75","0.341634"
"12","H_syncopated","13","4.167","0.600639"
"12","H_syncopated","13","4.583","0.563843"
"12","H_syncopated","13","5","0.500176"
"12","H_syncopated","14","0.417","0.602336"
"12","H_syncopated","14","0.833","0.374075"
"12","H_syncopated","14","1.25","0.580781"
"12","H_syncopated","14","1.667","0.347818"
"12","H_syncopated","14","2.083","0.435183"
"12","H_syncopated","14","2.5","0.611093"
"12","H_syncopated","14","2.917","0.645202"
"12","H_syncopated","14","3.333","0.664941"
"12","H_syncopated","14","3.75","0.231497"
"12","H_syncopated","14","4.167","0.315094"
"12","H_syncopated","14","4.583","0.194442"
"12","H_syncopated","14","5","0.180723"
"12","H_syncopated","15","0.417","0.778637"
"12","H_syncopated","15","0.833","0.520873"
"12","H_syncopated","15","1.25","0.400165"
"12","H_syncopated","15","1.667","0.597841"
"12","H_syncopated","15","2.083","0.251596"
"12","H_syncopated","15","2.5","0.398069"
"12","H_syncopated","15","2.917","0.652667"
"12","H_syncopated","15","3.333","0.559706"
"12","H_syncopated","15","3.75","0.249833"
"12","H_syncopated","15","4.167","0.06485"
"12","H_syncopated","15","4.583","0.556923"
"12","H_syncopated","15","5","0.681618"
"12","H_syncopated","16","0.417","0.284789"
"12","H_syncopated","16","0.833","0.339226"
"12","H_syncopated","16","1.25","0.60293"
"12","H_syncopated","16","1.667","0.352309"
"12","H_syncopated","16","2.083","0.193362"
"12","H_syncopated","16","2.5","0.37907"
"12","H_syncopated","16","2.917","0.148622"
"12","H_syncopated","16","3.333","0.392632"
"12","H_syncopated","16","3.75","0.5906"
"12","H_syncopated","16","4.167","0.313663"
"12","H_syncopated","16","4.583","0.519351"
"12","H_syncopated","16","5","0.11328"
"12","H_syncopated","17","0.417","0.486075"
"12","H_syncopated","17","0.833","0.323873"
"12","H_syncopated","17","1.25","0.47137"
"12","H_syncopated","17","1.667","0.524035"
"12","H_syncopated","17","2.083","0.39289"
"12","H_syncopated","17","2.5","0.252126"
"12","H_syncopated","17","2.917","0.264436"
"12","H_syncopated","17","3.333","0.739384"
"12","H_syncopated","17","3.75","0.309088"
"12","H_syncopated","17","4.167","0.313035"
"12","H_syncopated","17","4.583","0.247425"
"12","H_syncopated","17","5","0.310186"
"12","H_syncopated","18","0.417","0.529924"
"12","H_syncopated","18","0.833","0.334833"
"12","H_syncopated","18","1.25","0.477667"
"12","H_syncopated","18","1.667","0.502008"
"12","H_syncopated","18","2.083","0.45029"
"12","H_syncopated","18","2.5","0.677951"
"12","H_syncopated","18","2.917","0.483224"
"12","H_syncopated","18","3.333","0.383058"
"12","H_syncopated","18","3.75","0.511011"
"12","H_syncopated","18","4.167","0.341462"
"12","H_syncopated","18","4.583","0.361994"
"12","H_syncopated","18","5","0.575288"
"12","H_syncopated","19","0.417","0.110082"
"12","H_syncopated","19","0.833","0.264672"
"12","H_syncopated","19","1.25","0.400338"
"12","H_syncopated","19","1.667","0.697831"
"12","H_syncopated","19","2.083","0.367429"
"12","H_syncopated","19","2.5","0.385033"
"12","H_syncopated","19","2.917","0.449152"
"12","H_syncopated","19","3.333","0.366"
"12","H_syncopated","19","3.75","0.116881"
"12","H_syncopated","19","4.167","0.538279"
